mode,load,0_alexnet-16,1_densenet169-2,2_vgg16-32
mps-uncap,0.8,1.5406608581542969,17.04573631286621,19.444704055786133
mps-uncap,0.9,1.6999244689941406,17.11583137512207,20.4622745513916
mps-uncap,1.0,1.687765121459961,16.953229904174805,20.229578018188477
mps-uncap,0.5,1.4748573303222656,16.89910888671875,19.17266845703125
mps-uncap,0.6,1.5261173248291016,16.82448387145996,19.351959228515625
mps-uncap,0.7,1.495361328125,16.786575317382812,19.376516342163086
mps-uncap,0.1,1.6582012176513672,18.107175827026367,19.201278686523438
mps-uncap,0.2,1.5306472778320312,16.990184783935547,19.132137298583984
mps-uncap,0.3,1.5115737915039062,17.159700393676758,19.210100173950195
mps-uncap,0.4,1.4653205871582031,16.87312126159668,18.980026245117188
