mode,load,0_alexnet-16,1_densenet169-2,2_vgg16-32
mps-uncap,0.8,147.40252494812012,299.1621494293213,418.2448387145996
mps-uncap,0.9,1028.111219406128,500.41675567626953,1754.2927265167236
mps-uncap,1.0,4269.032716751099,1169.1176891326904,6581.015348434448
mps-uncap,0.5,52.312612533569336,108.80208015441895,143.44239234924316
mps-uncap,0.6,66.3754940032959,145.57456970214844,163.8960838317871
mps-uncap,0.7,82.1540355682373,277.1434783935547,294.6808338165283
mps-uncap,0.1,22.008419036865234,58.5174560546875,60.637474060058594
mps-uncap,0.2,25.18296241760254,58.858394622802734,94.9697494506836
mps-uncap,0.3,24.31511878967285,81.02846145629883,93.81604194641113
mps-uncap,0.4,30.60746192932129,80.57689666748047,88.0892276763916
