mode,load,0_alexnet-16,1_densenet169-2,2_vgg16-32
mps-uncap,0.8,0.0095367431640625,0.011920928955078125,0.010728836059570312
mps-uncap,0.9,0.010251998901367188,0.012636184692382812,0.011920928955078125
mps-uncap,1.0,0.010967254638671875,0.012874603271484375,0.011444091796875
mps-uncap,0.5,0.009059906005859375,0.012636184692382812,0.010967254638671875
mps-uncap,0.6,0.010728836059570312,0.01239776611328125,0.010728836059570312
mps-uncap,0.7,0.009059906005859375,0.012636184692382812,0.010967254638671875
mps-uncap,0.1,0.01430511474609375,0.016689300537109375,0.013113021850585938
mps-uncap,0.2,0.013113021850585938,0.015735626220703125,0.010967254638671875
mps-uncap,0.3,0.01049041748046875,0.012636184692382812,0.010967254638671875
mps-uncap,0.4,0.010013580322265625,0.015020370483398438,0.0095367431640625
