mode,load,0_alexnet-16,1_densenet169-2,2_vgg16-32
mps-uncap,0.8,104.16252851486206,213.30256462097162,346.9641494750977
mps-uncap,0.9,980.742464065552,385.1967620849604,1559.4944095611552
mps-uncap,1.0,4214.325494766235,1015.6757092475904,6469.340765476227
mps-uncap,0.5,19.98708724975584,49.39031600952163,87.50745773315428
mps-uncap,0.6,29.26965475082396,91.89068078994735,96.34153366088866
mps-uncap,0.7,43.06510448455782,170.309543609619,184.4201135635373
mps-uncap,0.1,2.752220630645746,0.054759979248046875,24.686183929443352
mps-uncap,0.2,6.940443515777588,21.943910121917675,38.45953702926631
mps-uncap,0.3,10.151402950286846,23.479824066162053,44.6353816986084
mps-uncap,0.4,13.013763427734382,30.658736228942857,47.64254570007325
