mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,10.464096069335938,3.160429000854492,5.24749755859375
mps-uncap,0.9,10.622954368591309,3.1991004943847656,5.205488204956055
mps-uncap,1.0,10.641884803771973,3.199338912963867,5.180883407592773
mps-uncap,0.5,10.408115386962889,3.0126571655273438,5.013465881347656
mps-uncap,0.6,11.56463623046875,2.7083396911621094,5.04612922668457
mps-uncap,0.7,10.315895080566406,3.115320205688477,5.280494689941406
mps-uncap,0.1,20.241641998291016,4.098796844482422,5.948448181152345
mps-uncap,0.2,18.432021141052246,4.052352905273438,4.707098007202148
mps-uncap,0.3,15.698814392089846,3.9520263671875,4.77910041809082
mps-uncap,0.4,11.488962173461916,3.433299064636231,4.909634590148927
