mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,11.1958646774292,3.701162338256837,5.899572372436522
mps-uncap,0.9,11.485428810119629,3.560781478881836,5.559582710266115
mps-uncap,1.0,11.530253887176514,3.510677814483644,5.448856353759769
mps-uncap,0.5,11.702470779418944,3.7820625305175777,5.9552383422851545
mps-uncap,0.6,12.970776557922363,3.1997346878051802,6.027469635009767
mps-uncap,0.7,11.02769613265991,3.8178157806396453,5.946989059448241
mps-uncap,0.1,21.742792129516598,4.665701389312746,6.972415447235107
mps-uncap,0.2,20.150573253631592,4.431724548339844,5.4674863815307635
mps-uncap,0.3,18.638677597045895,4.32600975036621,5.679845809936528
mps-uncap,0.4,15.893516540527338,4.044530391693112,5.734295845031741
