mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,18.581867218017578,3.924131393432617,8.428335189819336
mps-uncap,0.9,171.1874008178711,42.40870475769043,26.114702224731445
mps-uncap,1.0,1572.7205276489258,2902.217745780945,2189.3391609191895
mps-uncap,0.5,0.48661231994628906,0.021219253540039062,0.022411346435546875
mps-uncap,0.6,5.685091018676758,0.33736228942871094,1.4476776123046875
mps-uncap,0.7,6.72459602355957,1.8002986907958984,3.409862518310547
mps-uncap,0.1,0.03147125244140625,0.02765655517578125,0.039577484130859375
mps-uncap,0.2,0.031113624572753906,0.027179718017578125,0.027894973754882812
mps-uncap,0.3,0.02956390380859375,0.026702880859375,0.026226043701171875
mps-uncap,0.4,0.027179718017578125,0.02574920654296875,0.025272369384765625
