mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,137.8714799880981,42.87158012390137,68.31025123596186
mps-uncap,0.9,806.7810201644894,321.34270668029785,192.16786384582542
mps-uncap,1.0,3529.009928703308,5676.221375465393,4422.9687166214
mps-uncap,0.5,40.76452732086181,9.865932464599608,18.80677461624143
mps-uncap,0.6,53.24337720870968,9.583892822265641,24.39135551452637
mps-uncap,0.7,63.683533668518,21.650886535644496,42.02492713928221
mps-uncap,0.1,39.34199333190917,8.868710994720466,10.33524036407471
mps-uncap,0.2,38.31763982772827,11.798563003540044,9.707689285278327
mps-uncap,0.3,38.23632240295403,12.026944160461424,11.661791801452644
mps-uncap,0.4,33.00603866577139,10.341041088104244,13.837282657623314
