mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,9.850025177001953,2.3550987243652344,4.785060882568359
mps-uncap,0.9,10.067343711853027,2.4955272674560547,4.915475845336914
mps-uncap,1.0,10.089993476867676,2.5725364685058594,4.947185516357422
mps-uncap,0.5,9.328842163085938,2.0453929901123047,4.279136657714844
mps-uncap,0.6,9.847283363342285,1.9326210021972656,4.416942596435547
mps-uncap,0.7,9.617447853088379,2.1517276763916016,4.624128341674805
mps-uncap,0.1,16.161441802978516,3.8940906524658203,4.1713714599609375
mps-uncap,0.2,14.703154563903809,3.823995590209961,4.115581512451172
mps-uncap,0.3,10.257720947265625,3.195524215698242,4.145383834838867
mps-uncap,0.4,9.63282585144043,2.4878978729248047,4.2266845703125
