mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,210.71314811706543,65.8864974975586,91.2179946899414
mps-uncap,0.9,850.0609397888184,357.73396492004395,231.14633560180664
mps-uncap,1.0,3600.1641750335693,5721.356630325317,4527.201414108276
mps-uncap,0.5,62.16025352478027,18.239498138427734,34.99174118041992
mps-uncap,0.6,71.84529304504395,16.928672790527344,37.71853446960449
mps-uncap,0.7,97.00489044189453,32.149553298950195,61.09046936035156
mps-uncap,0.1,54.053306579589844,15.335321426391602,12.36271858215332
mps-uncap,0.2,54.54874038696289,16.9827938079834,14.363288879394531
mps-uncap,0.3,49.962759017944336,18.640756607055664,18.126249313354492
mps-uncap,0.4,48.952341079711914,16.837596893310547,26.46350860595703
