mode,load,0_inception_v3-4,1_squeezenet1_1-2,2_vgg19-4
mps-uncap,0.8,28.28192710876465,6.339550018310547,13.190269470214844
mps-uncap,0.9,180.89938163757324,44.94357109069824,31.11863136291504
mps-uncap,1.0,1583.1174850463867,2904.25705909729,2194.1423416137695
mps-uncap,0.5,10.94961166381836,2.8188228607177734,4.838228225708008
mps-uncap,0.6,15.47384262084961,2.7120113372802734,5.899906158447266
mps-uncap,0.7,16.108036041259766,4.119634628295898,7.994174957275391
mps-uncap,0.1,19.539833068847656,3.946065902709961,4.269003868103027
mps-uncap,0.2,15.52879810333252,3.9281845092773438,4.239082336425781
mps-uncap,0.3,11.77215576171875,3.7958621978759766,4.340648651123047
mps-uncap,0.4,11.070728302001953,3.139495849609375,4.556059837341309
