mode,load,0_mobilenet_v3_large-2,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,9536.362361907959,211.15541458129883,36.311340332031286
mps-uncap,0.9,14834.691166877747,112.15837001800539,139.87855911254886
mps-uncap,1.0,18338.33122253418,6467.341732978821,7379.449224472047
mps-uncap,0.5,23.729133605957028,29.5109272003174,7.321834564208986
mps-uncap,0.6,56.92756175994873,43.254137039184556,9.84044075012208
mps-uncap,0.7,2803.9816856384277,55.03058433532715,14.863133430480959
mps-uncap,0.1,17.046761512756348,28.898406028747566,4.290676116943359
mps-uncap,0.2,15.120816230773926,27.209377288818366,4.282331466674805
mps-uncap,0.3,12.601852416992188,26.952767372131348,5.284214019775391
mps-uncap,0.4,15.780878067016612,29.243135452270515,5.977463722229004
