mode,load,0_mobilenet_v3_large-2,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,10569.541692733765,402.12082862854004,96.41146659851074
mps-uncap,0.9,16592.444896697998,238.9223575592041,231.38022422790527
mps-uncap,1.0,20280.261039733887,7629.467725753784,8275.264501571655
mps-uncap,0.5,56.911468505859375,47.51157760620117,22.63021469116211
mps-uncap,0.6,123.12054634094238,102.87189483642578,35.17508506774902
mps-uncap,0.7,2918.536901473999,203.48668098449707,38.701772689819336
mps-uncap,0.1,26.988983154296875,26.621103286743164,8.53729248046875
mps-uncap,0.2,36.536216735839844,38.42353820800781,7.644891738891602
mps-uncap,0.3,28.944015502929688,43.544769287109375,9.288549423217773
mps-uncap,0.4,39.403676986694336,79.21481132507324,14.56451416015625
