mode,load,0_mobilenet_v3_large-2,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,4.83250617980957,13.34524154663086,2.5370121002197266
mps-uncap,0.9,4.815816879272461,13.485908508300781,2.6450157165527344
mps-uncap,1.0,4.85539436340332,14.706134796142578,2.6612281799316406
mps-uncap,0.5,4.83393669128418,13.108015060424805,2.4788379669189453
mps-uncap,0.6,4.795551300048828,13.512134552001953,2.4747848510742188
mps-uncap,0.7,4.802703857421875,13.339042663574219,2.4836063385009766
mps-uncap,0.1,4.832744598388672,13.373136520385742,2.4976730346679688
mps-uncap,0.2,4.792451858520508,13.214826583862305,2.473115921020508
mps-uncap,0.3,4.858493804931641,13.262748718261719,2.4564266204833984
mps-uncap,0.4,4.832983016967773,13.08441162109375,2.4764537811279297
