mode,load,0_mobilenet_v3_large-2,1_resnet152-4,2_vgg19-2
mps-uncap,0.8,10.186910629272461,19.077539443969727,4.837989807128906
mps-uncap,0.9,13.249635696411133,19.431591033935547,5.293607711791992
mps-uncap,1.0,13.117551803588867,19.445180892944336,7.853984832763672
mps-uncap,0.5,7.800102233886719,20.51997184753418,4.763603210449219
mps-uncap,0.6,7.23576545715332,17.032146453857422,4.898786544799805
mps-uncap,0.7,7.173061370849609,16.65973663330078,5.447149276733398
mps-uncap,0.1,13.532161712646484,31.22258186340332,6.582736968994141
mps-uncap,0.2,12.34292984008789,27.93121337890625,6.556510925292969
mps-uncap,0.3,10.764598846435547,25.427579879760742,6.492853164672852
mps-uncap,0.4,10.641813278198242,22.466421127319336,8.582115173339844
