mode,load,0_squeezenet1_1-8,1_vgg11-8,2_vgg13-16
mps-uncap,0.8,16.686558723449707,12.499439716339104,15.265545845031738
mps-uncap,0.9,17.831473350524906,12.105104923248295,14.580392837524416
mps-uncap,1.0,18.070607185363766,12.137422561645508,14.580965042114258
mps-uncap,0.5,14.332771301269531,12.213475704193113,15.220489501953129
mps-uncap,0.6,15.265903472900387,12.674479484558098,15.3433895111084
mps-uncap,0.7,16.312026977539062,12.381584644317629,15.97561836242676
mps-uncap,0.1,11.66670083999634,14.164268970489502,17.285699844360344
mps-uncap,0.2,11.256067752838147,11.7876648902893,14.220471382141113
mps-uncap,0.3,11.901080608367918,11.726546287536625,13.817625045776369
mps-uncap,0.4,13.548827171325668,11.918494701385502,14.83504295349121
