mode,load,0_squeezenet1_1-8,1_vgg11-8,2_vgg13-16
mps-uncap,0.8,26.9012451171875,21.578073501586914,21.31795883178711
mps-uncap,0.9,20.697593688964844,16.529560089111328,26.40819549560547
mps-uncap,1.0,21.68416976928711,16.82758331298828,21.861553192138672
mps-uncap,0.5,21.81243896484375,15.195131301879883,24.661540985107422
mps-uncap,0.6,19.528627395629883,15.401124954223633,17.06075668334961
mps-uncap,0.7,19.006967544555664,15.323162078857422,18.341541290283203
mps-uncap,0.1,14.954566955566406,16.540050506591797,19.05512809753418
mps-uncap,0.2,16.05510711669922,14.123678207397461,15.858173370361328
mps-uncap,0.3,24.361133575439453,14.976024627685547,17.999649047851562
mps-uncap,0.4,17.302513122558594,14.526844024658203,18.939971923828125
