mode,load,0_squeezenet1_1-8,1_vgg11-8,2_vgg13-16
mps-uncap,0.8,12.664318084716797,12.830615043640137,22.6290225982666
mps-uncap,0.9,90.11459350585938,41.70966148376465,361.4656925201416
mps-uncap,1.0,4016.9503688812256,1096.4374542236328,2767.4105167388916
mps-uncap,0.5,4.343271255493164,6.185173988342285,12.05134391784668
mps-uncap,0.6,5.577325820922852,8.033394813537598,14.102935791015625
mps-uncap,0.7,8.317947387695312,9.956121444702148,18.6917781829834
mps-uncap,0.1,4.114508628845215,4.18543815612793,10.297775268554688
mps-uncap,0.2,4.088640213012695,4.211902618408203,10.271549224853516
mps-uncap,0.3,4.0465593338012695,4.302382469177246,10.54072380065918
mps-uncap,0.4,4.108548164367676,4.787206649780273,11.523962020874023
