mode,load,0_squeezenet1_1-8,1_vgg11-8,2_vgg13-16
mps-uncap,0.8,1.7123222351074219,3.546476364135742,8.622884750366211
mps-uncap,0.9,1.7101764678955078,3.6067962646484375,8.731365203857422
mps-uncap,1.0,1.7194747924804688,3.602266311645508,9.414196014404297
mps-uncap,0.5,1.697540283203125,3.4363269805908203,8.457660675048828
mps-uncap,0.6,1.7271041870117188,3.4646987915039062,8.608102798461914
mps-uncap,0.7,1.7154216766357422,3.51715087890625,8.624076843261719
mps-uncap,0.1,2.0351409912109375,3.555774688720703,8.642911911010742
mps-uncap,0.2,2.192258834838867,3.5152435302734375,8.61215591430664
mps-uncap,0.3,2.057790756225586,3.534078598022461,8.563756942749023
mps-uncap,0.4,1.7371177673339844,3.5054683685302734,8.500099182128906
