mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,4598.348140716553,107.98978805541992,395.0934410095215
mps-uncap,0.9,9930.180549621582,6874.637603759766,1500.2403259277344
mps-uncap,1.0,15180.94778060913,12787.39881515503,7799.959659576416
mps-uncap,0.5,201.56288146972656,42.19365119934082,63.4458065032959
mps-uncap,0.6,309.18097496032715,57.10339546203613,83.23025703430176
mps-uncap,0.7,643.2011127471924,106.44769668579102,173.29740524291992
mps-uncap,0.1,65.82164764404297,32.77182579040527,45.44973373413086
mps-uncap,0.2,73.41718673706055,35.924434661865234,44.35539245605469
mps-uncap,0.3,112.38384246826172,32.06348419189453,49.72434043884277
mps-uncap,0.4,125.92482566833496,34.720420837402344,65.22631645202637
