mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,23.740053176879883,7.955074310302734,12.247085571289062
mps-uncap,0.9,24.17469024658203,7.708072662353516,12.410163879394531
mps-uncap,1.0,23.9713191986084,11.314868927001953,11.937379837036133
mps-uncap,0.5,25.9859561920166,8.546590805053711,12.839555740356445
mps-uncap,0.6,24.82914924621582,8.513927459716797,13.091087341308594
mps-uncap,0.7,23.426294326782227,8.513450622558594,12.510299682617188
mps-uncap,0.1,37.59932518005371,11.24882698059082,23.024320602416992
mps-uncap,0.2,36.47875785827637,10.310173034667969,21.191120147705078
mps-uncap,0.3,29.46925163269043,12.621164321899414,17.88496971130371
mps-uncap,0.4,26.583433151245117,12.828826904296875,16.058683395385742
