mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,3737.265467643738,52.11181640624999,231.83226585388184
mps-uncap,0.9,8436.595916748047,6273.400449752808,1333.0039978027344
mps-uncap,1.0,13469.774293899536,11446.64602279663,6831.464481353761
mps-uncap,0.5,79.35106754302979,14.451646804809576,25.64842700958252
mps-uncap,0.6,122.89617061614997,20.903491973876957,37.21928596496582
mps-uncap,0.7,311.4557981491089,39.15205001831056,52.3298740386963
mps-uncap,0.1,35.29071807861328,14.660954475402832,24.9443054199219
mps-uncap,0.2,35.74395179748535,13.023853302001953,20.365047454833984
mps-uncap,0.3,43.9122200012207,11.906051635742188,19.50516700744629
mps-uncap,0.4,52.67663002014161,12.10165023803711,22.818088531494148
