mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,20.594120025634766,4.122257232666016,8.94308090209961
mps-uncap,0.9,20.569801330566406,3.999471664428711,8.931636810302734
mps-uncap,1.0,20.711183547973633,4.125118255615234,8.905649185180664
mps-uncap,0.5,20.884275436401367,4.128932952880859,8.746147155761719
mps-uncap,0.6,20.618200302124023,4.142284393310547,9.022235870361328
mps-uncap,0.7,20.11394500732422,4.153251647949219,8.788824081420898
mps-uncap,0.1,20.43914794921875,4.11534309387207,8.771181106567383
mps-uncap,0.2,20.215272903442383,4.123449325561523,8.875370025634766
mps-uncap,0.3,20.405054092407227,4.092693328857422,8.861303329467773
mps-uncap,0.4,20.267486572265625,4.098653793334961,8.804798126220703
