mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,21.434426307678223,4.42194938659668,9.86790657043457
mps-uncap,0.9,20.924949645996094,4.93311882019043,9.6038818359375
mps-uncap,1.0,21.04020118713379,4.900264739990234,9.553146362304688
mps-uncap,0.5,22.22585678100586,5.825519561767579,10.083127021789553
mps-uncap,0.6,21.78652286529541,5.614042282104493,9.892702102661133
mps-uncap,0.7,20.99015712738037,4.9274444580078125,9.738922119140625
mps-uncap,0.1,24.472713470458984,9.70304012298584,20.087146759033203
mps-uncap,0.2,23.38728904724121,8.431434631347656,16.14975929260254
mps-uncap,0.3,22.885465621948242,7.235813140869141,11.823487281799316
mps-uncap,0.4,22.054004669189453,6.373214721679687,10.626602172851564
