mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,22.366631031036373,7.034668922424315,10.87231636047363
mps-uncap,0.9,21.552672386169434,5.110979080200195,9.815540313720703
mps-uncap,1.0,21.761553287506086,5.0304460525512695,9.774804115295408
mps-uncap,0.5,23.43059778213501,7.8363752365112305,11.235325336456299
mps-uncap,0.6,22.557435035705563,7.6146316528320295,10.553693771362306
mps-uncap,0.7,21.625735759735107,7.642049789428711,10.80084800720215
mps-uncap,0.1,36.61816120147705,10.25015115737915,20.955004692077633
mps-uncap,0.2,24.703149795532227,9.696292877197267,19.532480239868164
mps-uncap,0.3,24.143352508544922,8.316874504089357,16.18332386016846
mps-uncap,0.4,23.802490234374993,7.845623493194582,12.35130786895753
