mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,3716.5839672088623,47.843170166015604,222.18966484069824
mps-uncap,0.9,8415.880966186522,6268.994045257568,1323.582124710083
mps-uncap,1.0,13448.898530006409,11441.916990280151,6822.246551513673
mps-uncap,0.5,58.08413028717041,9.828996658325195,16.448283195495613
mps-uncap,0.6,102.02012062072757,16.507339477539062,27.921438217163086
mps-uncap,0.7,290.575885772705,34.67493057250977,43.02158355712897
mps-uncap,0.1,5.746126174926758,6.122589111328125,9.685564041137711
mps-uncap,0.2,14.913702011108398,6.241559982299805,9.209871292114256
mps-uncap,0.3,23.014974594116207,6.546783447265626,9.788560867309572
mps-uncap,0.4,31.74462318420411,7.208299636840819,13.524913787841806
