mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,4499.771773815155,82.07297325134276,326.9834041595458
mps-uncap,0.9,9770.054121017456,6808.799047470093,1438.2365608215327
mps-uncap,1.0,14956.896984577177,12625.219974517822,7702.707595825195
mps-uncap,0.5,126.97571516036976,19.617662429809496,35.72161436080929
mps-uncap,0.6,218.81161689758187,33.499565124511626,50.8995532989503
mps-uncap,0.7,546.2126874923706,77.86262512207041,116.57575130462646
mps-uncap,0.1,32.446575164794936,13.6033296585083,25.916931629180887
mps-uncap,0.2,34.56120491027833,15.429067611694352,22.391371726989764
mps-uncap,0.3,48.81165504455558,14.994091987609872,22.098047733306892
mps-uncap,0.4,73.60852241516108,14.795298576354982,27.749948501586925
