mode,load,0_densenet201-2,1_mobilenet_v3_small-32,2_resnet101-4
mps-uncap,0.8,4577.494382858276,103.79815101623535,385.84065437316895
mps-uncap,0.9,9907.587051391602,6870.181560516357,1490.9248352050781
mps-uncap,1.0,15160.127401351929,12782.91630744934,7790.807008743286
mps-uncap,0.5,180.23681640625,37.45126724243164,54.3665885925293
mps-uncap,0.6,288.2094383239746,52.62613296508789,74.07593727111816
mps-uncap,0.7,622.8170394897461,102.0050048828125,163.99288177490234
mps-uncap,0.1,44.90089416503906,25.52199363708496,34.941911697387695
mps-uncap,0.2,52.249908447265625,30.707597732543945,35.42470932006836
mps-uncap,0.3,91.26687049865723,27.927398681640625,40.72213172912598
mps-uncap,0.4,104.97021675109863,30.597209930419922,55.947065353393555
