mode,load,0_inception_v3-4,1_inception_v3-4
mig,0.1,4.85992431640625,5.022287368774414
mig,0.2,4.847049713134766,5.082845687866211
mig,0.3,4.927396774291992,4.944562911987305
mig,0.4,4.708766937255859,4.944324493408203
mig,0.5,4.797220230102539,4.979133605957031
mig,0.6,4.795551300048828,4.944562911987305
mig,0.7,4.854917526245117,4.944801330566406
mig,0.8,4.891633987426758,4.955291748046875
mig,0.9,4.81414794921875,5.031347274780273
mig,1.0,4.884004592895508,5.150318145751953
