mode,load,0_inception_v3-4,1_inception_v3-4
mig,0.1,24.317150115966797,27.06003189086914
mig,0.2,28.206119537353537,29.883956909179688
mig,0.3,25.05546569824221,26.29874706268311
mig,0.4,24.980239868164055,26.57325744628905
mig,0.5,24.10681486129762,26.663899421691912
mig,0.6,25.41208267211914,24.636411666870114
mig,0.7,34.44730520248415,36.94803953170778
mig,0.8,66.21659755706813,52.13525772094725
mig,0.9,99.22191143035889,150.514450073242
mig,1.0,1456.6005873680115,2646.004903316498
