mode,load,0_inception_v3-4,1_inception_v3-4
mig,0.1,13.265194892883304,13.598620891571045
mig,0.2,13.44699859619141,13.888311386108402
mig,0.3,12.956104278564455,12.814650535583498
mig,0.4,9.401035308837887,9.598612785339355
mig,0.5,8.54874134063721,8.65001678466797
mig,0.6,7.593393325805664,7.657051086425776
mig,0.7,6.678447723388673,6.471092700958255
mig,0.8,5.88021278381348,5.865283012390136
mig,0.9,5.332131385803223,5.538175106048582
mig,1.0,5.295782089233399,5.494987964630127
