mode,load,0_inception_v3-4,1_inception_v3-4
mig,0.1,11.418581008911133,11.605620384216309
mig,0.2,8.761167526245117,8.984804153442383
mig,0.3,7.993459701538086,7.756352424621582
mig,0.4,5.040407180786133,5.138635635375977
mig,0.5,4.970550537109375,5.106449127197266
mig,0.6,4.8999786376953125,5.004405975341797
mig,0.7,4.952192306518555,4.979848861694336
mig,0.8,4.966020584106445,5.016088485717773
mig,0.9,4.898548126220703,5.115747451782227
mig,1.0,4.9953460693359375,5.147695541381836
