mode,load,0_inception_v3-4,1_inception_v3-4
mig,0.1,4.810810089111328,5.004644393920898
mig,0.2,4.806995391845703,5.05518913269043
mig,0.3,4.89354133605957,4.925012588500977
mig,0.4,4.652261734008789,4.924535751342773
mig,0.5,4.784584045410156,4.945039749145508
mig,0.6,4.737615585327148,4.922151565551758
mig,0.7,4.795074462890625,4.92548942565918
mig,0.8,4.831790924072266,4.931211471557617
mig,0.9,4.782915115356445,4.976511001586914
mig,1.0,4.847526550292969,5.0201416015625
