mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-32,2_resnet50-8
mps-uncap,0.8,37.63346672058112,16.130638122558597,25.810527801513672
mps-uncap,0.9,52.73938179016113,26.13508701324463,50.7326602935791
mps-uncap,1.0,210.71290969848627,53.42445373535159,921.9057559967041
mps-uncap,0.5,26.246356964111328,11.196732521057129,11.974573135375978
mps-uncap,0.6,24.806070327758796,10.94210147857666,13.497686386108397
mps-uncap,0.7,32.232975959777825,10.895299911499023,16.08407497406006
mps-uncap,0.1,22.88353443145752,7.332181930541993,7.2719573974609375
mps-uncap,0.2,25.371074676513672,10.848808288574219,8.966994285583496
mps-uncap,0.3,24.89759922027588,11.805534362792969,10.897159576416016
mps-uncap,0.4,23.664116859436035,11.73090934753418,11.559605598449707
