mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-32,2_resnet50-8
mps-uncap,0.8,11.36016845703125,4.22215461730957,5.523204803466797
mps-uncap,0.9,12.381792068481445,4.389524459838867,5.899190902709961
mps-uncap,1.0,14.234542846679688,4.39298152923584,6.163835525512695
mps-uncap,0.5,11.402010917663574,4.338502883911133,5.090117454528809
mps-uncap,0.6,10.89787483215332,4.173874855041504,5.106568336486816
mps-uncap,0.7,11.49141788482666,4.0073394775390625,5.06746768951416
mps-uncap,0.1,20.679116249084473,6.176471710205078,6.500720977783203
mps-uncap,0.2,15.808701515197754,6.213665008544922,6.257534027099609
mps-uncap,0.3,14.299511909484863,5.938291549682617,6.226778030395508
mps-uncap,0.4,11.857867240905762,5.562901496887207,5.677223205566406
