mode,load,0_efficientnet_b5-2,1_mobilenet_v3_small-32,2_resnet50-8
mps-uncap,0.8,13.2127046585083,4.84471321105957,6.323814392089844
mps-uncap,0.9,13.573288917541504,4.897117614746094,6.432437896728516
mps-uncap,1.0,15.112113952636719,4.729509353637695,6.842327117919923
mps-uncap,0.5,15.447378158569336,5.8249711990356445,6.412267684936523
mps-uncap,0.6,13.756275177001953,5.0598859786987305,6.1717987060546875
mps-uncap,0.7,14.284300804138184,4.591703414916992,6.212329864501953
mps-uncap,0.1,22.07157611846924,6.804513931274414,6.996679306030273
mps-uncap,0.2,21.862030029296875,6.912422180175781,6.865048408508301
mps-uncap,0.3,16.58294200897217,6.792783737182617,6.685733795166016
mps-uncap,0.4,15.980172157287598,6.500244140625,6.673622131347656
