mode,load,0_alexnet-16,1_densenet201-4,2_vgg13-4
mps-uncap,0.6,10.032987594604492,91.06893539428718,5.754899978637706
mig,0.6,16.639893054962148,77.07110643386842,44.51890468597413
mps-uncap,0.7,9.674348831176761,124.97987747192367,7.063632011413567
mig,0.7,29.390974044799798,121.56884193420419,60.84867477416996
mps-uncap,0.8,11.511187553405762,326.15847587585426,8.764224052429208
mig,0.8,387.5809144973754,209.65652465820298,86.20139598846434
mps-uncap,0.9,14.04303550720213,436.84724330902094,9.880919456481916
mig,0.9,1427.2421288490295,490.85843563079834,401.7491340637204
mps-uncap,1.0,22.086215019226124,8886.38881444931,10.557498931884767
mig,1.0,2294.7773933410645,1154.4556069374087,507.3098421096799
mps-uncap,1.1,56.740379333496065,16664.735708236694,12.796010971069332
mig,1.1,6705.7599329948425,6856.666874885562,7324.405913352966
mps-uncap,1.2,122.47297286987299,27672.3645567894,15.44598579406737
mig,1.2,13952.328429222109,15991.562938690186,14514.318993091583
mps-uncap,1.3,6132.591891288757,28462.84572839737,19.73525047302246
mig,1.3,18968.064815998077,19282.64245986938,20385.257065296173
