mode,load,0_densenet169-2,1_efficientnet_b5-4,2_resnet101-16
mps-uncap,0.8,10.132312774658203,8.775472640991211,10.082721710205078
mps-uncap,0.9,10.071992874145508,8.988142013549805,10.085105895996094
mps-uncap,1.0,10.387420654296875,9.982109069824219,10.452032089233398
mps-uncap,0.5,9.984731674194336,8.758783340454102,10.06007194519043
mps-uncap,0.6,10.046243667602539,8.997440338134766,10.036230087280273
mps-uncap,0.7,10.136127471923828,8.844614028930664,10.043859481811523
mps-uncap,0.1,10.223388671875,9.035348892211914,10.046958923339844
mps-uncap,0.2,10.263442993164062,8.94618034362793,10.02645492553711
mps-uncap,0.3,9.861230850219727,8.896827697753906,10.040760040283203
mps-uncap,0.4,9.999752044677734,8.869409561157227,10.047197341918945
