mode,load,0_densenet169-2,1_efficientnet_b5-4,2_resnet101-16
mps-uncap,0.8,42.62940883636474,49.54254627227784,52.69315242767335
mps-uncap,0.9,67.90943145751953,82.6950788497925,126.50609016418457
mps-uncap,1.0,133.45980644226074,330.04312515258795,743.9730882644653
mps-uncap,0.5,28.213143348693848,26.334571838378917,24.64437484741211
mps-uncap,0.6,28.737545013427738,29.48660850524903,30.609345436096206
mps-uncap,0.7,31.885099411010746,35.54458618164063,37.64081001281738
mps-uncap,0.1,27.413129806518555,24.155092239379883,13.448047637939453
mps-uncap,0.2,27.76210308074951,24.590611457824707,16.908121109008793
mps-uncap,0.3,27.83215045928955,25.357174873352058,20.224547386169444
mps-uncap,0.4,26.345396041870114,25.708484649658203,21.893978118896484
