mode,load,0_densenet169-2,1_efficientnet_b5-4,2_resnet101-16
mps-uncap,0.8,29.034090042114258,35.918283462524414,39.87903594970707
mps-uncap,0.9,53.3995866775513,67.61078834533691,113.4326219558716
mps-uncap,1.0,117.5987720489502,313.6746406555176,730.1950454711914
mps-uncap,0.5,15.170812606811523,13.296151161193851,13.021230697631836
mps-uncap,0.6,15.074253082275398,16.057586669921882,18.848752975463924
mps-uncap,0.7,18.904256820678714,21.970057487487804,25.820493698120117
mps-uncap,0.1,4.469156265258789,0.06880760192871097,0.07910728454589845
mps-uncap,0.2,10.839891433715815,9.000182151794434,5.878424644470215
mps-uncap,0.3,12.705802917480469,10.963082313537598,9.008789062500009
mps-uncap,0.4,12.915372848510742,12.151575088500975,10.349035263061523
