mode,load,0_densenet169-2,1_efficientnet_b5-4,2_resnet101-16
mps-uncap,0.8,13.600468635559082,14.893412590026855,12.777209281921387
mps-uncap,0.9,14.999151229858398,15.777111053466797,13.265490531921387
mps-uncap,1.0,15.458106994628906,16.298294067382812,13.695597648620605
mps-uncap,0.5,13.081550598144531,13.466596603393555,11.249542236328125
mps-uncap,0.6,12.696266174316406,13.531208038330078,11.281967163085938
mps-uncap,0.7,13.018012046813965,14.255762100219727,12.04061508178711
mps-uncap,0.1,23.45585823059082,21.073222160339355,12.280941009521484
mps-uncap,0.2,17.789840698242188,16.53146743774414,12.027263641357422
mps-uncap,0.3,16.257762908935547,15.46931266784668,11.980772018432617
mps-uncap,0.4,13.510346412658691,14.373540878295898,11.036157608032227
