mode,load,0_densenet169-2,1_efficientnet_b5-4,2_resnet101-16
mps-uncap,0.8,89.48581716230942,186.50462132005816,915.0971836815532
mps-uncap,0.9,99.67346690284886,209.6853735695123,1090.1635692408474
mps-uncap,1.0,113.4931172239102,234.61659085265913,1176.7382879463257
mps-uncap,0.5,57.303063074523465,117.67095953068802,599.0302825814955
mps-uncap,0.6,66.61008191728268,132.10603428257116,723.6611906075158
mps-uncap,0.7,77.19750528814079,154.22128086126733,837.5556320348362
mps-uncap,0.1,11.182847215461912,20.46888252841123,121.35867910525549
mps-uncap,0.2,22.21836960590487,44.71825137262195,243.26490310876596
mps-uncap,0.3,35.98713173710525,67.41658324887375,352.87264728764245
mps-uncap,0.4,44.488428786351975,94.88183489366605,472.7363828475762
