mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,24.800539016723633,10.478377342224121,3.6945343017578125
mps-uncap,0.9,38.92374038696289,14.837980270385742,7.424354553222656
mps-uncap,1.0,122.47681617736816,26.928305625915527,175.20618438720703
mps-uncap,0.5,17.975330352783203,7.1610212326049805,2.878546714782715
mps-uncap,0.6,19.135475158691406,7.226824760437012,3.146052360534668
mps-uncap,0.7,22.01104164123535,8.040547370910645,3.1549930572509766
mps-uncap,0.1,23.320794105529785,7.265567779541016,2.645730972290039
mps-uncap,0.2,21.99864387512207,7.164955139160156,2.634763717651367
mps-uncap,0.3,18.18215847015381,7.213473320007324,2.650618553161621
mps-uncap,0.4,17.652273178100586,7.3566436767578125,2.844572067260742
