mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,10.608434677124023,4.847526550292969,1.1782646179199219
mps-uncap,0.9,10.6353759765625,4.844903945922852,1.1653900146484375
mps-uncap,1.0,11.219501495361328,4.827260971069336,1.1680126190185547
mps-uncap,0.5,10.561943054199219,4.84466552734375,1.1701583862304688
mps-uncap,0.6,10.654926300048828,4.847049713134766,1.165628433227539
mps-uncap,0.7,10.586738586425781,4.848480224609375,1.1796951293945312
mps-uncap,0.1,10.662317276000977,4.848480224609375,1.18255615234375
mps-uncap,0.2,10.918378829956055,4.845142364501953,1.1682510375976562
mps-uncap,0.3,10.61105728149414,4.826784133911133,1.168966293334961
mps-uncap,0.4,10.566473007202148,4.846334457397461,1.1813640594482422
