mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,95.87987899780273,49.64810371398926,17.829098701477065
mps-uncap,0.9,137.44421005249035,77.03932046890255,62.55802154541013
mps-uncap,1.0,534.0046596527101,146.09665632247928,944.4530057907106
mps-uncap,0.5,40.790908336639404,16.46462202072135,6.242184638977052
mps-uncap,0.6,48.59296083450324,19.536662101745623,9.611434936523438
mps-uncap,0.7,55.53077697753892,25.01803874969482,10.862331390380863
mps-uncap,0.1,20.768082141876224,6.400012969970703,2.337331771850587
mps-uncap,0.2,22.019720077514634,8.507161140441871,2.982611656188967
mps-uncap,0.3,30.652763843536416,10.936045646667454,3.987710475921632
mps-uncap,0.4,30.157747268676804,13.582715988159178,5.873916149139404
