mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,218.9934253692627,103.48105430603027,39.7028923034668
mps-uncap,0.9,192.64602661132812,156.11839294433594,113.81244659423828
mps-uncap,1.0,662.2922420501709,207.1685791015625,985.9445095062256
mps-uncap,0.5,69.32806968688965,41.72325134277344,16.965866088867188
mps-uncap,0.6,96.75002098083496,38.21516036987305,24.53923225402832
mps-uncap,0.7,96.11988067626953,52.33883857727051,22.727012634277344
mps-uncap,0.1,46.24748229980469,17.274141311645508,6.405115127563477
mps-uncap,0.2,47.26743698120117,25.940895080566406,9.24062728881836
mps-uncap,0.3,62.41631507873535,29.33049201965332,10.358095169067383
mps-uncap,0.4,63.84611129760742,33.8134765625,13.92364501953125
