mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,195.2061653137207,96.33541107177734,37.394046783447266
mps-uncap,0.9,170.12476921081543,147.96853065490723,111.2508773803711
mps-uncap,1.0,641.0999298095703,201.33686065673828,982.2626113891602
mps-uncap,0.5,52.69789695739746,32.88388252258301,12.746572494506836
mps-uncap,0.6,76.06649398803711,32.03392028808594,22.08423614501953
mps-uncap,0.7,77.58641242980957,45.37367820739746,19.277572631835938
mps-uncap,0.1,30.61199188232422,10.778427124023438,4.176139831542969
mps-uncap,0.2,25.213003158569336,18.68414878845215,6.871461868286133
mps-uncap,0.3,51.25689506530762,21.384239196777344,7.643699645996094
mps-uncap,0.4,49.2856502532959,26.807308197021484,11.005163192749023
