mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,26.687145233154297,9.457588195800781,6.247758865356445
mps-uncap,0.9,26.744842529296875,9.324789047241211,6.367683410644531
mps-uncap,1.0,26.891708374023438,9.427309036254883,6.428003311157227
mps-uncap,0.5,25.14362335205078,9.215354919433594,6.010770797729492
mps-uncap,0.6,26.09872817993164,12.553215026855469,6.365537643432617
mps-uncap,0.7,25.852441787719727,9.273767471313477,6.189823150634766
mps-uncap,0.1,28.589487075805664,8.724212646484375,5.477428436279297
mps-uncap,0.2,27.838945388793945,9.173154830932617,6.161212921142578
mps-uncap,0.3,27.80318260192871,9.216070175170898,6.004095077514648
mps-uncap,0.4,26.401519775390625,9.205102920532227,6.077051162719727
