mode,load,0_densenet161-8,1_mobilenet_v3_large-32,2_squeezenet1_0-4
mps-uncap,0.8,66.76743030548096,29.04226779937744,10.420441627502441
mps-uncap,0.9,101.06396675109863,43.16258430480956,32.37242698669434
mps-uncap,1.0,338.3400440216064,86.21554374694824,765.0564670562744
mps-uncap,0.5,31.52687549591064,13.744640350341799,5.5385828018188485
mps-uncap,0.6,35.94326972961426,14.780974388122557,6.679511070251466
mps-uncap,0.7,46.21667861938477,17.996692657470703,7.486581802368165
mps-uncap,0.1,25.562214851379395,8.195638656616211,3.0889034271240234
mps-uncap,0.2,26.760339736938477,9.332656860351562,3.757572174072266
mps-uncap,0.3,27.56006717681885,11.673831939697267,4.389095306396484
mps-uncap,0.4,28.988456726074215,13.1375789642334,5.191993713378909
