mode,load,0_densenet161-4,1_efficientnet_b5-4,2_vgg13-16
mps-uncap,0.8,96.21686935424806,82.02290534973145,73.22330474853513
mps-uncap,0.9,187.79253959655762,653.2879829406738,360.0760936737062
mps-uncap,1.0,530.8539867401124,5388.595914840699,5893.792653083801
mps-uncap,0.5,14.83898162841797,14.642286300659181,14.859056472778322
mps-uncap,0.6,31.919240951538086,20.99061012268067,21.978473663330078
mps-uncap,0.7,37.77599334716797,49.401521682739244,41.42522811889652
mps-uncap,0.1,0.052833557128906264,0.05276203155517578,1.99904441833497
mps-uncap,0.2,0.05302429199218751,0.05836486816406247,6.966948509216309
mps-uncap,0.3,4.680299758911131,6.491065025329601,8.482575416564941
mps-uncap,0.4,10.196208953857433,12.31825351715088,10.886907577514648
