mode,load,0_densenet121-32,1_efficientnet_b5-8,2_resnet18-16
mps-uncap,0.8,0.011920928955078125,0.012159347534179688,0.0095367431640625
mps-uncap,0.9,0.012874603271484375,0.010728836059570312,0.009775161743164062
mps-uncap,1.0,0.013113021850585938,0.014066696166992188,0.01239776611328125
mps-uncap,0.5,0.01239776611328125,0.01239776611328125,0.009059906005859375
mps-uncap,0.6,0.011682510375976562,0.011920928955078125,0.0095367431640625
mps-uncap,0.7,0.012159347534179688,0.010728836059570312,0.0095367431640625
mps-uncap,0.1,0.015735626220703125,0.015497207641601562,0.01430511474609375
mps-uncap,0.2,0.01239776611328125,0.013113021850585938,0.01430511474609375
mps-uncap,0.3,0.012874603271484375,0.011920928955078125,0.010967254638671875
mps-uncap,0.4,0.012159347534179688,0.01239776611328125,0.011444091796875
