mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,0.011205673217773438,0.009775161743164062,0.010013580322265625
mps-uncap,0.9,0.010967254638671875,0.01049041748046875,0.011682510375976562
mps-uncap,1.0,0.010251998901367188,0.010967254638671875,0.013113021850585938
mps-uncap,0.5,0.01239776611328125,0.011205673217773438,0.011682510375976562
mps-uncap,0.6,0.011444091796875,0.010967254638671875,0.01239776611328125
mps-uncap,0.7,0.011682510375976562,0.010251998901367188,0.01049041748046875
mps-uncap,0.1,0.022411346435546875,0.010967254638671875,0.02288818359375
mps-uncap,0.2,0.01239776611328125,0.015974044799804688,0.012874603271484375
mps-uncap,0.3,0.011682510375976562,0.010728836059570312,0.013113021850585938
mps-uncap,0.4,0.0133514404296875,0.011205673217773438,0.01239776611328125
