mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,17.28677749633789,13.770580291748047,23.73337745666504
mps-uncap,0.9,27.63509750366211,26.202082633972168,40.51387310028076
mps-uncap,1.0,146.22533321380615,159.94620323181152,93.34945678710938
mps-uncap,0.5,6.713628768920898,7.21430778503418,15.164494514465332
mps-uncap,0.6,8.783817291259766,8.070707321166992,17.038822174072266
mps-uncap,0.7,11.653780937194824,10.709285736083984,19.084453582763672
mps-uncap,0.1,4.284858703613281,5.571126937866211,10.869503021240234
mps-uncap,0.2,4.2934417724609375,5.585432052612305,10.849714279174805
mps-uncap,0.3,4.3087005615234375,5.553722381591797,11.139631271362305
mps-uncap,0.4,4.440546035766602,5.671143531799316,13.211250305175781
