mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,12.27116584777832,8.966565132141113,18.026232719421387
mps-uncap,0.9,19.947290420532227,11.040687561035156,20.929455757141113
mps-uncap,1.0,23.77641201019287,12.53211498260498,22.777199745178223
mps-uncap,0.5,4.744291305541992,5.667448043823242,13.381361961364746
mps-uncap,0.6,6.8817138671875,6.145000457763672,14.390230178833008
mps-uncap,0.7,9.631872177124023,7.630109786987305,15.787363052368164
mps-uncap,0.1,4.221677780151367,5.509614944458008,10.805368423461914
mps-uncap,0.2,4.226803779602051,5.514621734619141,10.781049728393555
mps-uncap,0.3,4.239320755004883,5.479931831359863,10.858535766601562
mps-uncap,0.4,4.297733306884766,5.536317825317383,11.536836624145508
