mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,74.13177490234374,63.318331241607645,106.27358436584494
mps-uncap,0.9,155.73463916778456,165.58295249938942,494.12915229797386
mps-uncap,1.0,546.4641928672787,553.626205921173,369.04369831085194
mps-uncap,0.5,17.83974647521973,19.358816146850604,31.54740810394286
mps-uncap,0.6,27.87168025970459,30.981464385986314,32.820582389831486
mps-uncap,0.7,35.623555183410666,37.02831268310547,57.692217826843276
mps-uncap,0.1,0.09003639221191384,4.204788208007802,9.20205116271973
mps-uncap,0.2,4.188151359558105,7.064113616943365,14.445066452026367
mps-uncap,0.3,9.495725631713857,8.8233828544617,14.640259742736808
mps-uncap,0.4,11.26389265060424,12.812306880950922,19.068279266357422
