mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,25.42088508605957,16.0768723487854,24.543559551239017
mps-uncap,0.9,26.513090133666985,16.55718326568603,24.43700075149536
mps-uncap,1.0,26.887428760528557,16.63076400756836,24.84142303466797
mps-uncap,0.5,23.083543777465827,14.574031829833984,22.111477851867654
mps-uncap,0.6,23.866539001464844,14.72930908203125,22.530694007873535
mps-uncap,0.7,24.731204509735107,15.58140993118286,23.86702299118042
mps-uncap,0.1,13.256316184997555,12.496004104614256,16.82752132415772
mps-uncap,0.2,17.10052967071533,12.980971336364748,19.32525634765625
mps-uncap,0.3,19.474935531616204,13.02719831466675,19.344601631164547
mps-uncap,0.4,20.03604412078855,13.672771453857417,21.283864974975586
