mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,134.37390327453613,94.33269500732422,152.01401710510254
mps-uncap,0.9,271.52442932128906,198.04000854492188,577.7027606964111
mps-uncap,1.0,663.3152961730957,611.3660335540771,457.52954483032227
mps-uncap,0.5,23.650169372558594,36.7431640625,52.70719528198242
mps-uncap,0.6,49.11541938781738,64.9571418762207,65.99974632263184
mps-uncap,0.7,56.98800086975098,62.22367286682129,87.83698081970215
mps-uncap,0.1,1.7538070678710938,11.097192764282227,14.966011047363281
mps-uncap,0.2,10.193109512329102,11.853456497192383,23.32448959350586
mps-uncap,0.3,14.72020149230957,15.417337417602539,23.05006980895996
mps-uncap,0.4,19.220352172851562,22.726058959960938,56.794166564941406
