mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,150.26283264160156,101.0899543762207,174.2105484008789
mps-uncap,0.9,293.98226737976074,212.5542163848877,601.534366607666
mps-uncap,1.0,682.4522018432617,628.0186176300049,480.4108142852783
mps-uncap,0.5,39.20292854309082,47.74308204650879,74.93925094604492
mps-uncap,0.6,74.8143196105957,80.2159309387207,85.2501392364502
mps-uncap,0.7,81.12978935241699,71.84553146362305,99.77173805236816
mps-uncap,0.1,17.785310745239258,19.314289093017578,28.200864791870117
mps-uncap,0.2,26.551485061645508,18.809795379638672,34.401655197143555
mps-uncap,0.3,32.402992248535156,26.939868927001953,39.66856002807617
mps-uncap,0.4,33.12492370605469,30.51304817199707,78.32574844360352
