mode,load,0_resnet18-32,1_vgg11-16,2_vgg19-16
mps-uncap,0.8,45.21474838256836,37.93644905090332,68.45667362213135
mps-uncap,0.9,89.68939781188965,98.7528800964357,131.6880702972414
mps-uncap,1.0,385.1444721221924,394.4214582443236,262.8414869308472
mps-uncap,0.5,17.883110046386722,14.97969627380371,28.226876258850094
mps-uncap,0.6,21.52938842773438,17.859554290771488,31.746530532836914
mps-uncap,0.7,28.207159042358406,24.056673049926772,43.46644878387451
mps-uncap,0.1,5.902004241943359,7.7750682830810565,15.21449089050293
mps-uncap,0.2,9.361505508422852,9.306049346923826,16.898393630981445
mps-uncap,0.3,11.543655395507816,10.94784736633301,18.527221679687496
mps-uncap,0.4,13.950228691101072,12.542462348937987,21.40984535217285
