mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,29.05440330505371,12.372016906738281,23.681163787841797
mps-uncap,0.9,42.816877365112305,14.564275741577148,25.2683162689209
mps-uncap,1.0,77.14056968688965,16.958236694335938,26.358604431152344
mps-uncap,0.5,11.917829513549805,5.768060684204102,19.361495971679688
mps-uncap,0.6,12.746810913085938,6.13093376159668,21.376729011535645
mps-uncap,0.7,19.878149032592773,9.340286254882812,22.217512130737305
mps-uncap,0.1,11.682391166687012,5.476713180541992,17.416715621948242
mps-uncap,0.2,12.170076370239258,5.529880523681641,17.43006706237793
mps-uncap,0.3,11.63339614868164,5.473494529724121,17.47894287109375
mps-uncap,0.4,12.12620735168457,5.58316707611084,17.829418182373047
