mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,35.817861557006836,19.20604705810547,41.16463661193848
mps-uncap,0.9,71.43616676330566,31.52143955230713,64.91231918334961
mps-uncap,1.0,2327.354669570923,545.8643436431885,1015.9950256347656
mps-uncap,0.5,12.381196022033691,7.691025733947754,22.245049476623535
mps-uncap,0.6,15.319585800170898,10.768413543701172,23.979902267456055
mps-uncap,0.7,22.911667823791504,14.240860939025879,30.118465423583984
mps-uncap,0.1,11.757373809814453,5.546092987060547,17.49444007873535
mps-uncap,0.2,12.238740921020508,5.597829818725586,17.511725425720215
mps-uncap,0.3,11.716842651367188,5.5446624755859375,17.670869827270508
mps-uncap,0.4,12.23897933959961,5.6915283203125,20.24245262145996
