mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,271.2125778198242,157.14621543884277,359.97796058654785
mps-uncap,0.9,555.2878379821777,256.1688423156738,493.7732219696045
mps-uncap,1.0,5522.983074188232,1097.6972579956055,2114.600896835327
mps-uncap,0.5,82.66711235046387,68.756103515625,104.16913032531738
mps-uncap,0.6,186.3703727722168,75.24800300598145,115.28301239013672
mps-uncap,0.7,272.0351219177246,119.2927360534668,164.04294967651367
mps-uncap,0.1,23.977279663085938,19.074440002441406,34.403324127197266
mps-uncap,0.2,35.541534423828125,23.001909255981445,45.203447341918945
mps-uncap,0.3,63.80414962768555,28.679609298706055,62.59036064147949
mps-uncap,0.4,76.84540748596191,37.82010078430176,77.70562171936035
