mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,211.01019859313985,120.87642192840565,217.96399116516108
mps-uncap,0.9,484.3491935729978,215.51532745361308,418.2814550399779
mps-uncap,1.0,5441.183245182037,1022.8180408477783,1971.226406097408
mps-uncap,0.5,69.79863405227664,42.02356815338135,73.7367653846741
mps-uncap,0.6,137.17475891113278,51.25896930694584,96.88309431076044
mps-uncap,0.7,184.00149583816477,74.37210798263561,123.76666069030767
mps-uncap,0.1,20.722246170043917,16.886234283447266,32.635555267333984
mps-uncap,0.2,28.130915164947627,19.343261718749996,34.67891216278076
mps-uncap,0.3,35.091753005981445,21.868755817413323,50.184879302978516
mps-uncap,0.4,50.23182392120363,30.040626525878892,56.81732177734383
