mode,load,0_inception_v3-2,1_vgg11-16,2_vgg16-32
mps-uncap,0.8,210.13927459716797,143.03135871887207,336.881160736084
mps-uncap,0.9,492.0024871826172,239.56823348999023,466.92800521850586
mps-uncap,1.0,5445.511817932129,1080.7464122772217,2088.05775642395
mps-uncap,0.5,66.14995002746582,54.68630790710449,85.59894561767578
mps-uncap,0.6,155.90524673461914,54.457664489746094,96.40383720397949
mps-uncap,0.7,197.21126556396484,105.5748462677002,141.1430835723877
mps-uncap,0.1,8.059024810791016,10.103464126586914,17.00615882873535
mps-uncap,0.2,11.54184341430664,16.55125617980957,26.244401931762695
mps-uncap,0.3,19.114255905151367,13.979673385620117,44.10099983215332
mps-uncap,0.4,35.861968994140625,26.090383529663086,52.81639099121094
